
(base) PS C:\Users\iab5dy\Probe-Station-Control\Hotplate_Control_Robot\python_interface> python.exe .\Hotplate_Robot_Temp_Calibration.py
Building Temperature Calibration...
Opening port to robot...
Building dataframe...
Setting logfile location...
Logging to: 2021.05.19_Hotplate_Temp_Calibration_Log.csv
Starting Hotplate Robot Temp Calibration.
Current Position:       165
Logging to file:        2021.05.19_Hotplate_Temp_Calibration_Log.csv

{'timestamp': datetime.datetime(2021, 5, 19, 17, 15, 3, 464860), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 15, 13, 782651), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.47}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 15, 23, 989424), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 15, 34, 195866), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 15, 44, 320803), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.36}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 15, 54, 522036), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.35}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 16, 4, 649983), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.31}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 16, 14, 862935), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.27}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 16, 25, 70100), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.36}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 16, 35, 281030), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.2}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 16, 45, 492487), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.29}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 16, 55, 706876), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.31}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 17, 5, 926182), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.24}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 17, 16, 140555), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.25}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 17, 26, 335247), 'last_move': datetime.datetime(2021, 5, 19, 17, 15, 3, 456054), 'position': 160, 'temp': 24.23}
